Libelle_commune,Annee,Candidats
Vasselay,2007,"['FELIX', 'FROMION']"
Vasselay,2012,"['BEZOUI', 'FROMION']"
Vasselin,2007,"['MOYNE BRESSAND', 'FINET-GIRARD']"
Vasselin,2012,"['MOYNE-BRESSAND', 'CORBIN']"
Vassens,2007,"['DESALLANGRE', 'THUIN-MACHEREZ']"
Vassens,2012,"['LETRILLART', 'BECHTEL']"
Vasseny,2007,"['JOURDAIN', 'VASSEUR']"
Vasseny,2012,"['VASSEUR', 'KRABAL']"
Vassieux-en-Vercors,2007,"['MARITON', 'GREGOIRE']"
Vassieux-en-Vercors,2012,"['RASCLARD', 'MARITON']"
Vassimont-et-Chapelaine,2012,"['DE COURSON', 'DOREMUS']"
Vassincourt,2007,"['PANCHER', 'VILLEMIN']"
Vassincourt,2012,"['PANCHER', 'ANDRE']"
Vassogne,2007,"['DOSIERE', 'BLANCHARD-DOUCHAIN']"
Vassogne,2012,"['DOSIERE', 'KARIMET']"
Vassonville,2007,"['TRASSY-PAILLOGUES', 'CHAUVEL']"
Vassonville,2012,"['TRASSY-PAILLOGUES', 'CHAUVEL']"
Vassy,2007,"['TOURRET', 'ROLLAND', 'CAULLET', 'COUSIN']"
Vassy,2012,"['TOURRET', 'ROLLAND', 'CAULLET', 'COUSIN']"
Vasteville,2007,"['GATIGNOL', 'DRUEZ']"
Vatan,2007,"['FORISSIER', 'BECHTEL']"
Vatan,2012,"['FORISSIER', 'BRUNEAU']"
Vathiménil,2007,"['DEMONET', 'LAMBLIN']"
Vathiménil,2012,"['LAMBLIN', 'HOUCHARD']"
Vatierville,2012,"['LEJEUNE', 'HUREL']"
Vatilieu,2007,"['DE SANS NICOLAS', 'VALLINI']"
Vatilieu,2012,"['BONNETON', 'POLAT']"
Vatimont,2012,"['WOJCIECHOWSKI', 'ZANETTI']"
Vatry,2012,"['DE COURSON', 'DOREMUS']"
Vattetot-sous-Beaumont,2007,"['GRELIER', 'FIDELIN']"
Vattetot-sous-Beaumont,2012,"['GRELIER', 'FIDELIN']"
Vattetot-sur-Mer,2007,"['GRELIER', 'FIDELIN']"
Vattetot-sur-Mer,2012,"['GRELIER', 'FIDELIN']"
Vatteville,2007,"['PICARD', 'GILARD']"
Vatteville,2012,"['DUBOIS', 'GILARD']"
Vatteville-la-Rue,2007,"['BOUILLON', 'POUSSIER']"
Vatteville-la-Rue,2012,"['KARMERE-LOISEL', 'BOUILLON']"
Vaubadon,2007,"['LEFRANC', 'LE MOAL']"
Vaubadon,2012,"['ATTARD', 'NOUVELOT']"
Vauban,2007,"['NESME', 'REBILLARD']"
Vauban,2012,"['NESME', 'GUEUGNEAU']"
Vaubecourt,2007,"['PANCHER', 'VILLEMIN']"
Vaubecourt,2012,"['PANCHER', 'ANDRE']"
Vaubexy,2007,"['FRANQUEVILLE', 'GAULTIER']"
Vaubexy,2012,"['FRANQUEVILLE', 'GAULTIER']"
Vaucelles,2007,"['LEFRANC', 'LE MOAL']"
Vaucelles,2012,"['ATTARD', 'NOUVELOT']"
Vaucelles-et-Beffecourt,2007,"['DOSIERE', 'BLANCHARD-DOUCHAIN']"
Vaucelles-et-Beffecourt,2012,"['DOSIERE', 'KARIMET']"
Vauchamps,2007,"['GROSPERRIN', 'DUFAY']"
Vauchamps,2012,"['GROSPERRIN', 'LOISELET', 'ALAUZET', 'MARTIN']"
Vauchassis,2007,"['AYADI', 'MATHIS']"
Vauchassis,2012,"['MATHIS', 'FOURNIER']"
Vauchelles,2007,"['CARVALHO', 'GONNOT']"
Vauchelles,2012,"['CARVALHO', 'GONNOT']"
Vauchelles-les-Quesnoy,2007,"['HART', 'MATHON']"
Vauchelles-les-Quesnoy,2012,"['BOISTARD', 'DECAYEUX']"
Vauchelles-lès-Authie,2007,"['KUMM', 'DEMILLY']"
Vauchelles-lès-Authie,2012,"['KUMM', 'DEMILLY']"
Vauchelles-lès-Domart,2007,"['HART', 'MATHON']"
Vauchelles-lès-Domart,2012,"['BOISTARD', 'DECAYEUX']"
Vauchignon,2012,"['SUGUENOT', 'CADOUX']"
Vauchonvilliers,2007,"['BRET', 'DHUICQ']"
Vauchonvilliers,2012,"['GAUDOT', 'DHUICQ']"
Vauchoux,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Vauchrétien,2012,"['SARAMITO', 'PIRON']"
Vauciennes,2012,"['DEGAUCHY', 'DALONGEVILLE', 'LOISELET', 'MARTIN']"
Vauclaix,2007,"['PAUL', 'FREYTAG']"
Vauclaix,2012,"['PAUL', 'BOUCOMONT']"
Vauclerc,2012,"['DE COURSON', 'DOREMUS']"
Vaucluse,2007,"['PARRENIN', 'BONNOT']"
Vaucluse,2012,"['BONNOT', 'MARTHEY']"
Vauclusotte,2007,"['PARRENIN', 'BONNOT']"
Vauclusotte,2012,"['BONNOT', 'MARTHEY']"
Vaucogne,2007,"['BRET', 'DHUICQ']"
Vaucogne,2012,"['GAUDOT', 'DHUICQ']"
Vauconcourt-Nervezain,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Vaucouleurs,2007,"['PANCHER', 'VILLEMIN']"
Vaucouleurs,2012,"['PANCHER', 'ANDRE']"
Vaucourt,2007,"['DEMONET', 'LAMBLIN']"
Vaucourt,2012,"['LAMBLIN', 'HOUCHARD']"
Vaucourtois,2007,"['RIESTER', 'RICHARD']"
Vaucourtois,2012,"['RIESTER', 'ESCUYER']"
Vaucresson,2012,"['LIME-BIFFE', 'GUILLET']"
Vaudancourt,2007,"['HOUSSIN', 'MANCEL']"
Vaudancourt,2012,"['HOUSSIN', 'MANCEL']"
Vaudebarrier,2007,"['NESME', 'REBILLARD']"
Vaudebarrier,2012,"['NESME', 'GUEUGNEAU']"
Vaudelnay,2012,"['SARAMITO', 'PIRON']"
Vaudeloges,2007,"['LETEURTRE', 'VALTER']"
Vaudeloges,2012,"['LETEURTRE', 'VALTER']"
Vaudemanges,2007,"['DAHM', 'THOMAS']"
Vaudemanges,2012,"['APPARU', 'NAMUR']"
Vaudes,2007,"['AYADI', 'MATHIS']"
Vaudes,2012,"['MATHIS', 'FOURNIER']"
Vaudesincourt,2007,"['DAHM', 'THOMAS']"
Vaudesincourt,2012,"['APPARU', 'NAMUR']"
Vaudesson,2007,"['JOURDAIN', 'VASSEUR']"
Vaudesson,2012,"['VASSEUR', 'KRABAL']"
Vaudeurs,2007,"['PARIS', 'FORT']"
Vaudeurs,2012,"['SORET', 'FORT']"
Vaudevant,2007,"['WEBER', 'DUSSOPT']"
Vaudevant,2012,"['DARNAUD', 'DUSSOPT']"
Vaudeville,2007,"['MORANO', 'PILOT']"
Vaudeville,2012,"['POTIER', 'MORANO']"
Vaudeville-le-Haut,2007,"['PANCHER', 'VILLEMIN']"
Vaudeville-le-Haut,2012,"['PANCHER', 'ANDRE']"
Vaudherland,2007,"['PATERNOTTE', 'BLAZY']"
Vaudherland,2012,"['PATERNOTTE', 'BLAZY']"
Vaudigny,2007,"['MORANO', 'PILOT']"
Vaudigny,2012,"['POTIER', 'MORANO']"
Vaudioux (Le),2007,"['GARNIER ', 'DALLOZ']"
Vaudioux (Le),2012,"['PERRIN', 'DALLOZ']"
Vaudoncourt,2007,"['BECQ-VINCI', 'GAULTIER', 'FRANQUEVILLE', 'DUMONT']"
Vaudoncourt,2012,"['GAULTIER', 'LEONARD', 'FRANQUEVILLE', 'DUMONT']"
Vaudoy-en-Brie,2012,"['FIRMIN', 'JACOB']"
Vaudreching,2007,"['FILIPPETTI', 'MISSOFFE']"
Vaudreching,2012,"['WOJCIECHOWSKI', 'ZANETTI']"
Vaudrecourt,2012,"['ANDRIOT', 'CHATEL']"
Vaudreuille,2007,"['BASTIANI', 'LEMASLE']"
Vaudreuille,2012,"['FAURE', 'ARIF']"
Vaudreuille,2017,"['FABRE', 'NADOT']"
Vaudreuille,2022,"['FAURE', 'ASSIER']"
Vaudreville,2007,"['GATIGNOL', 'DRUEZ']"
Vaudreville,2012,"['GOSSELIN', 'LE COZ']"
Vaudrey,2007,"['SERMIER', 'VIVERGE']"
Vaudrey,2012,"['LAROCHE', 'SERMIER']"
Vaudricourt,2007,"['JANQUIN', 'MOREL', 'BIGNON', 'PEILLON']"
Vaudricourt,2012,"['JANQUIN', 'BUISINE', 'BIGNON', 'LAMARE']"
Vaudrimesnil,2007,"['JOURDAIN MENNINGER', 'COUSIN']"
Vaudrimesnil,2012,"['TRAVERT', 'COUSIN']"
Vaudringhem,2007,"['MAGNIER', 'LEROY']"
Vaudringhem,2012,"['BOURGUIGNON', 'WACHEUX']"
Vaudrivillers,2007,"['PARRENIN', 'BONNOT']"
Vaudrivillers,2012,"['BONNOT', 'MARTHEY']"
Vaudry,2007,"['TOURRET', 'COUSIN']"
Vaudry,2012,"['TOURRET', 'COUSIN']"
Vaudrémont,2012,"['CORNUT-GENTILLE', 'MAILLOT']"
Vaudémont,2007,"['MORANO', 'PILOT']"
Vaudémont,2012,"['POTIER', 'MORANO']"
Vaudéville,2012,"['HUGUENOT', 'HEINRICH']"
Vaufrey,2007,"['PARRENIN', 'BONNOT']"
Vaufrey,2012,"['BONNOT', 'MARTHEY']"
Vaugines,2007,"['BOUCHET', 'JOSEPH']"
Vaugines,2012,"['BOUCHET', 'CAVASINO']"
Vaugneray,2007,"['PERRIN', 'GUILLOTEAU']"
Vaugneray,2012,"['PERRIN', 'GUILLOTEAU']"
Vaugrigneuse,2007,"['THOMAS', 'KOSCIUSKO-MORIZET']"
Vaugrigneuse,2012,"['THOMAS', 'KOSCIUSKO-MORIZET']"
Vauhallan,2007,"['LASBORDES', 'OLIVIER']"
Vauhallan,2012,"['HOCQUARD', 'OLIVIER']"
Vaujany,2007,"['MIGAUD', 'CASAVECCHIA']"
Vaujany,2012,"['DURIEU', 'BATTISTEL']"
Vaujours,2007,"['RAOULT', 'POPELIN']"
Vaujours,2012,"['RAOULT', 'POPELIN']"
Vaulandry,2012,"['MARCHAND', 'TAUGOURDEAU']"
Vaulnaveys-le-Bas,2007,"['ISSINDOU', 'SAVOUREUX']"
Vaulnaveys-le-Bas,2012,"['VICENTE', 'ISSINDOU']"
Vaulnaveys-le-Haut,2007,"['ISSINDOU', 'SAVOUREUX']"
Vaulnaveys-le-Haut,2012,"['VICENTE', 'ISSINDOU']"
Vaulry,2007,"['MARTINEAU', 'PEROL-DUMONT']"
Vaulry,2012,"['GABOUTY', 'BEAUBATIE']"
Vault-de-Lugny,2007,"['ROLLAND', 'CAULLET']"
Vault-de-Lugny,2012,"['ROLLAND', 'CAULLET']"
Vaulx,2007,"['LENA', 'FASQUELLE']"
Vaulx,2012,"['COTTEL', 'JEANTET', 'PETIT', 'ACCOYER']"
Vaulx-Milieu,2012,"['HUILLIER', 'CHRIQUI']"
Vaulx-Vraucourt,2007,"['RAPENEAU', 'MAQUET']"
Vaulx-Vraucourt,2012,"['COTTEL', 'PETIT']"
Vaulx-en-Velin,2007,"['QUEYRANNE', 'DEBIOL']"
Vaulx-en-Velin,2012,"['COMPAN', 'GEOFFROY']"
Vaumas,2007,"['PERISSOL', 'CHAMBEFORT']"
Vaumas,2012,"['PERISSOL', 'CHAMBEFORT']"
Vaumeilh,2007,"['SPAGNOU', 'CASTANER']"
Vaumeilh,2012,"['CASTEL', 'CASTANER']"
Vaumoise,2012,"['DALONGEVILLE', 'DEGAUCHY']"
Vaumort,2007,"['PARIS', 'FORT']"
Vaumort,2012,"['SORET', 'FORT']"
Vaunac,2007,"['LUCAS', 'DEBET']"
Vaunaveys-la-Rochette,2007,"['MARITON', 'GREGOIRE']"
Vaunaveys-la-Rochette,2012,"['RASCLARD', 'MARITON']"
Vaunoise,2012,"['EL MANAA', 'LOUWAGIE']"
Vaupillon,2007,"['de LA RAUDIERE', 'HUWART']"
Vaupillon,2012,"['HUWART', 'DE LA RAUDIERE']"
Vaupoisson,2007,"['BRET', 'DHUICQ']"
Vaupoisson,2012,"['GAUDOT', 'DHUICQ']"
Vauquois,2007,"['BECQ-VINCI', 'DUMONT']"
Vauquois,2012,"['LEONARD', 'DUMONT']"
Vaureilles,2007,"['ROQUES', 'MARCEL']"
Vaureilles,2012,"['TRANIER', 'MARCEL']"
Vaureilles,2017,"[nan, 'BLANC']"
Vaureilles,2022,"['ALEXANDRE', 'DEGUARA']"
Vauréal,2007,"['PONIATOWSKI', 'LEFEBVRE']"
Vauréal,2012,"['TAMBORINI', 'LEFEBVRE']"
Vauthiermont,2007,"['MESLOT', 'FORCINAL']"
Vauthiermont,2012,"['MESLOT', 'FORCINAL']"
Vauvenargues,2007,"['MEDVEDOWSKY', 'JOISSAINS MASINI']"
Vauvenargues,2012,"['CIOT', 'JOISSAINS-MASINI']"
Vauvert,2007,"['MOURRUT', 'CRAUSTE']"
Vauvert,2012,"['MOURRUT', 'GUYOT']"
Vauvert,2017,"['MARIE SARA', 'COLLARD']"
Vauvert,2022,"['MEIZONNET', 'LACHAUD']"
Vauville,2007,"['GATIGNOL', 'DRUEZ']"
Vauville,2012,"['AMELINE', 'LE MARREC']"
Vauvillers,2007,"['KUMM', 'DEMILLY']"
Vauvillers,2012,"['RAISON', 'KUMM', 'VILLAUME', 'DEMILLY']"
Vaux,2007,"['DUGLERY', 'CLEMENT', 'LEMASLE', 'HERBERT', 'GANSOINAT-RAVAINE', 'BASTIANI', 'JACQUAT', 'LESTERLIN']"
Vaux,2012,"['TOULOUZE', 'DUGLERY', 'CLEMENT', 'FAURE', 'DELANNOY', 'ARIF', 'JACQUAT', 'LESTERLIN']"
Vaux,2017,"['FABRE', 'NADOT']"
Vaux,2022,"['FAURE', 'ASSIER']"
Vaux-Andigny,2007,"['MEURA', 'BALLIGAND']"
Vaux-Andigny,2012,"['MEURA', 'BRICOUT']"
Vaux-Lavalette,2007,"['FAURY', 'VIOLLET']"
Vaux-Lavalette,2012,"['SAUVAITRE', 'REYNAUD']"
Vaux-Marquenneville,2007,"['PEILLON', 'BIGNON']"
Vaux-Marquenneville,2012,"['BUISINE', 'BIGNON']"
Vaux-Montreuil,2007,"['POLETTI', 'LEDOUX']"
Vaux-Montreuil,2012,"['POLETTI', 'LEDOUX']"
Vaux-Rouillac,2007,"['FOMBARON', 'LAMBERT']"
Vaux-Saules,2012,"['MOLINOZ', 'SAUVADET']"
Vaux-Villaine,2007,"['POLETTI', 'LEDOUX']"
Vaux-Villaine,2012,"['POLETTI', 'LEDOUX']"
Vaux-devant-Damloup,2007,"['BECQ-VINCI', 'DUMONT']"
Vaux-devant-Damloup,2012,"['LEONARD', 'DUMONT']"
Vaux-en-Amiénois,2007,"['GEST', 'FLEURY']"
Vaux-en-Amiénois,2012,"['GEST', 'QUIGNON']"
Vaux-en-Beaujolais,2012,"['MEYER', 'PERRUT']"
Vaux-en-Bugey,2012,"['DE LA VERPILLIERE', 'RAYMOND']"
Vaux-en-Pré,2007,"['MATHUS', 'JARROT']"
Vaux-en-Pré,2012,"['NESME', 'GUEUGNEAU']"
Vaux-en-Vermandois,2012,"['BERTRAND', 'FERREIRA']"
Vaux-et-Chantegrue,2012,"['LUCCHESI', 'GENEVARD']"
Vaux-le-Moncelot,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Vaux-le-Pénil,2007,"['JEGO', 'NAIR']"
Vaux-le-Pénil,2012,"['MIGNON', 'WALKER']"
Vaux-les-Prés,2007,"['BRANGET', 'ROMAGNAN']"
Vaux-les-Prés,2012,"['BRANGET', 'ROMAGNAN']"
Vaux-lès-Palameix,2007,"['PANCHER', 'VILLEMIN']"
Vaux-lès-Palameix,2012,"['PANCHER', 'ANDRE']"
Vaux-lès-Rubigny,2007,"['POLETTI', 'LEDOUX']"
Vaux-lès-Rubigny,2012,"['POLETTI', 'LEDOUX']"
Vaux-lès-Saint-Claude,2007,"['GARNIER ', 'DALLOZ']"
Vaux-lès-Saint-Claude,2012,"['PERRIN', 'DALLOZ']"
Vaux-sous-Aubigny,2012,"['ANDRIOT', 'CHATEL']"
Vaux-sur-Aure,2007,"['LEFRANC', 'LE MOAL']"
Vaux-sur-Aure,2012,"['ATTARD', 'NOUVELOT']"
Vaux-sur-Blaise,2012,"['CORNUT-GENTILLE', 'MAILLOT']"
Vaux-sur-Eure,2007,"['MANSOURET', 'LE MAIRE']"
Vaux-sur-Eure,2012,"['CHAMPREDON', 'LE MAIRE']"
Vaux-sur-Lunain,2007,"['VALLETOUX', 'JULIA']"
Vaux-sur-Lunain,2012,"['SARKISSIAN', 'LACROUTE']"
Vaux-sur-Mer,2012,"['QUENTIN', 'FERCHAUD']"
Vaux-sur-Poligny,2012,"['BRULEBOIS', 'PELISSARD']"
Vaux-sur-Saint-Urbain,2012,"['CORNUT-GENTILLE', 'MAILLOT']"
Vaux-sur-Seine,2007,"['RODES', 'CARDO']"
Vaux-sur-Seine,2012,"['RODES', 'RICHARD']"
Vaux-sur-Seulles,2007,"['LEFRANC', 'LE MOAL']"
Vaux-sur-Seulles,2012,"['ATTARD', 'NOUVELOT']"
Vaux-sur-Somme,2007,"['GEST', 'FLEURY']"
Vaux-sur-Somme,2012,"['GEST', 'QUIGNON']"
Vaux-sur-Vienne,2007,"['TONDUSSON', 'ABELIN']"
Vaux-sur-Vienne,2012,"['MASSONNEAU', 'ABELIN']"
Vauxaillon,2007,"['DOSIERE', 'BLANCHARD-DOUCHAIN']"
Vauxaillon,2012,"['DOSIERE', 'KARIMET']"
Vauxbons,2012,"['ANDRIOT', 'CHATEL']"
Vauxbuin,2007,"['DESALLANGRE', 'THUIN-MACHEREZ']"
Vauxbuin,2012,"['LETRILLART', 'BECHTEL']"
Vauxcéré,2007,"['JOURDAIN', 'VASSEUR']"
Vauxcéré,2012,"['VASSEUR', 'KRABAL']"
Vauxrenard,2012,"['MEYER', 'PERRUT']"
Vauxrezis,2007,"['DESALLANGRE', 'THUIN-MACHEREZ']"
Vauxrezis,2012,"['LETRILLART', 'BECHTEL']"
Vauxtin,2007,"['JOURDAIN', 'VASSEUR']"
Vauxtin,2012,"['VASSEUR', 'KRABAL']"
Vavincourt,2007,"['PANCHER', 'VILLEMIN']"
Vavincourt,2012,"['PANCHER', 'ANDRE']"
Vavray-le-Grand,2012,"['DE COURSON', 'DOREMUS']"
Vavray-le-Petit,2012,"['DE COURSON', 'DOREMUS']"
Vaxainville,2007,"['DEMONET', 'LAMBLIN']"
Vaxainville,2012,"['LAMBLIN', 'HOUCHARD']"
Vaxoncourt,2012,"['HUGUENOT', 'HEINRICH']"
Vaxy,2012,"['SCHAFF', 'MARTY']"
Vay,2007,"['HUNAULT', 'BIORET']"
Vay,2012,"['HUNAULT', 'DANIEL']"
Vaychis,2007,"['MASSAT', 'ROUGE']"
Vaychis,2022,"['TAURINE', 'TRIBOUT']"
Vaylats,2007,"['ORLIAC', 'ROUMEGOUX']"
Vaylats,2012,"['ORLIAC', 'PRADIE']"
Vaylats,2017,"['PRADIÉ', 'MAUREL']"
Vaylats,2022,"['BOUGEARD', 'PRADIÉ']"
Vayrac,2007,"['MARTIGNAC', 'LAUNAY']"
Vayrac,2017,"['LABARTHE', 'TIEGNA']"
Vayrac,2022,"['GROSSEMY', 'PROENÇA']"
Vayres,2007,"['BUISSON', 'GUILHEM', 'GARRAUD', 'BOISSERIE']"
Vayres,2012,"['BOUDIE', 'PEYRONNET', 'GARRAUD', 'BOISSERIE']"
Vayres-sur-Essonne,2012,"['MARLIN', 'PERIE']"
Vazeilles-Limandre,2007,"['CHAPAVEIRE', 'PRORIOL']"
Vazeilles-Limandre,2012,"['CHAPAVEIRE', 'VIGIER']"
Vazeilles-près-Saugues,2007,"['CHAPAVEIRE', 'PRORIOL']"
Vazeilles-près-Saugues,2012,"['CHAPAVEIRE', 'VIGIER']"
Vazerac,2007,"['GARRIGUES', 'BAREGES']"
Vazerac,2012,"['RABAULT', 'BAREGES']"
Vazerac,2017,"['MARDEGAN', 'RABAULT']"
Vazerac,2022,"['POMA', 'RABAULT']"
Vaïssac,2007,"['GARRIGUES', 'BAREGES']"
Vaïssac,2012,"['RABAULT', 'BAREGES']"
Vaïssac,2017,"['MARDEGAN', 'RABAULT']"
Vaïssac,2022,"['POMA', 'RABAULT']"
Veauce,2007,"['MALLOT', 'SIMON']"
Veauce,2012,"['DUGLERY', 'LESTERLIN']"
Veauche,2012,"['FAURE', 'SALEN']"
Veauchette,2012,"['BENCHARIF', 'CINIERI']"
Veaugues,2007,"['FELIX', 'FROMION']"
Veaugues,2012,"['BEZOUI', 'FROMION']"
Veaunes,2007,"['LABAUNE', 'NAKIB-COLOMB']"
Veaunes,2012,"['LABAUNE', 'MAURICE']"
Veauville-lès-Baons,2007,"['TRASSY-PAILLOGUES', 'CHAUVEL']"
Veauville-lès-Baons,2012,"['TRASSY-PAILLOGUES', 'CHAUVEL']"
Veauville-lès-Quelles,2007,"['TRASSY-PAILLOGUES', 'CHAUVEL']"
Veauville-lès-Quelles,2012,"['TRASSY-PAILLOGUES', 'CHAUVEL']"
Vebron,2007,"['CHAZAL', 'SAINT LEGER']"
Vebron,2012,"[""MOREL-A-L'HUISSIER"", 'PANTEL']"
Vebron,2017,"['PALOMBI', ""MOREL A L'HUISSIER""]"
Vebron,2022,"['DESCAVES', ""MOREL A L'HUISSIER""]"
Veckersviller,2012,"['SCHAFF', 'MARTY']"
Veckring,2007,"['FILIPPETTI', 'MISSOFFE']"
Veckring,2012,"['GROMMERCH-BRANDENBURGER', 'MERTZ']"
Vecoux,2012,"['CALAIS', 'VANNSON']"
Vecquemont,2007,"['GEST', 'FLEURY']"
Vecquemont,2012,"['GEST', 'QUIGNON']"
Vecqueville,2012,"['CORNUT-GENTILLE', 'MAILLOT']"
Vedène,2007,"['FERRAND', 'PERIS']"
Vedène,2012,"['FERRAND', 'ARKILOVITCH']"
Veigné,2007,"['DESCAMPS', 'TOURAINE']"
Veigné,2012,"['TOURAINE', 'BARBIER']"
Veigy-Foncenex,2007,"['FRANCINA', 'VERGUET']"
Veigy-Foncenex,2012,"['FRANCINA', 'ESCOUBES']"
Veilhes,2007,"['COLLANGE', 'CARAYON']"
Veilhes,2012,"['GOURJADE', 'CARAYON']"
Veilhes,2017,"['TERLIER', 'CARAYON']"
Veilhes,2022,"['TERLIER', 'LASSALLE']"
Veilleins,2007,"['MARTIN-LALANDE', 'LORGEOUX']"
Veilleins,2012,"['MARTIN-LALANDE', 'ANDRE']"
Veilly,2012,"['SUGUENOT', 'CADOUX']"
Veix,2007,"['DUPONT', 'LECLERC']"
Velaine-en-Haye,2007,"['MORANO', 'PILOT']"
Velaine-en-Haye,2012,"['POTIER', 'MORANO']"
Velaine-sous-Amance,2007,"['FERON', 'BURCKHART-VANDEVELDE']"
Velaine-sous-Amance,2012,"['HENART', 'KHIROUNI']"
Velaines,2007,"['PANCHER', 'VILLEMIN']"
Velaines,2012,"['PANCHER', 'ANDRE']"
Velanne,2007,"['SAVIN', 'BROTTES']"
Velanne,2012,"['BERNARD', 'BROTTES']"
Velars-sur-Ouche,2007,"['DEPIERRE', 'TENENBAUM']"
Velars-sur-Ouche,2012,"['DEPIERRE', 'GRANDGUILLAUME']"
Velaux,2007,"['KERT', 'LENFANT']"
Velaux,2012,"['FERRAND', 'ISNARD']"
Velennes,2007,"['ROME', 'DASSAULT', 'GEST', 'FLEURY']"
Velennes,2012,"['LEJEUNE', 'DASSAULT', 'GEST', 'QUIGNON']"
Velesmes-Echevanne,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Velesmes-Essarts,2007,"['BRANGET', 'ROMAGNAN']"
Velesmes-Essarts,2012,"['BRANGET', 'ROMAGNAN']"
Velet,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Velle-le-Châtel,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Velle-sur-Moselle,2007,"['DEMONET', 'LAMBLIN']"
Velle-sur-Moselle,2012,"['LAMBLIN', 'HOUCHARD']"
Vellechevreux-et-Courbenans,2007,"['BRIOT', 'VILLAUMÉ']"
Vellechevreux-et-Courbenans,2012,"['RAISON', 'VILLAUME']"
Velleclaire,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Vellefaux,2007,"['BRIOT', 'VILLAUMÉ']"
Vellefaux,2012,"['RAISON', 'VILLAUME']"
Vellefrey-et-Vellefrange,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Vellefrie,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Velleguindry-et-Levrecey,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Velleminfroy,2012,"['RAISON', 'VILLAUME']"
Vellemoz,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Velleron,2007,"['FERRAND', 'PERIS']"
Velleron,2012,"['FERRAND', 'ARKILOVITCH']"
Vellerot-lès-Belvoir,2007,"['PARRENIN', 'BONNOT']"
Vellerot-lès-Belvoir,2012,"['BONNOT', 'MARTHEY']"
Vellerot-lès-Vercel,2012,"['LUCCHESI', 'GENEVARD']"
Velles,2007,"['HUGON', 'SAPIN ']"
Velles,2012,"['CHATEL', 'ANDRIOT', 'FORISSIER', 'BRUNEAU']"
Vellescot,2007,"['MESLOT', 'FORCINAL']"
Vellescot,2012,"['MESLOT', 'FORCINAL']"
Vellevans,2007,"['PARRENIN', 'BONNOT']"
Vellevans,2012,"['BONNOT', 'MARTHEY']"
Vellexon-Queutrey-et-Vaudey,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Velloreille-lès-Choye,2012,"['CHRETIEN', 'CHAUVELOT-DUBAN']"
Velluire,2012,"['FOURAGE', 'SARLOT']"
Vellèches,2007,"['TONDUSSON', 'ABELIN']"
Vellèches,2012,"['MASSONNEAU', 'ABELIN']"
Velogny,2012,"['MOLINOZ', 'SAUVADET']"
Velone-Orneto,2007,"['GIACOBBI', 'GRIMALDI']"
Velone-Orneto,2012,"['GIACOBBI', 'GRIMALDI']"
Velorcey,2012,"['RAISON', 'VILLAUME']"
Velosnes,2007,"['BECQ-VINCI', 'DUMONT']"
Velosnes,2012,"['LEONARD', 'DUMONT']"
Velotte-et-Tatignécourt,2007,"['FRANQUEVILLE', 'GAULTIER']"
Velotte-et-Tatignécourt,2012,"['FRANQUEVILLE', 'GAULTIER']"
Velving,2012,"['WOJCIECHOWSKI', 'ZANETTI']"
Velzic,2007,"['DESCOEUR', 'MARKARIAN']"
Velzic,2012,"['DESCOEUR', 'CALMETTE']"
Venables,2007,"['MIQUEL', 'LONCLE']"
Venables,2012,"['PRIOLLAUD', 'LONCLE']"
Venaco,2007,"['GIACOBBI', 'GRIMALDI']"
Venaco,2012,"['GIACOBBI', 'GRIMALDI']"
Venansault,2007,"['PREEL', 'CEREIJO']"
Venansault,2012,"['LEBOEUF', 'CHANTECAILLE']"
Venanson,2012,"['ESTROSI', 'CUTURELLO']"
Venarey-les-Laumes,2012,"['MOLINOZ', 'SAUVADET']"
Venarsal,2007,"['SOULIER', 'NAUCHE']"
Venarsal,2012,"['COSTE', 'NAUCHE']"
Venas,2007,"['MALLOT', 'SIMON']"
Venas,2012,"['DUGLERY', 'LESTERLIN']"
Venasque,2007,"['FERRAND', 'PERIS']"
Venasque,2012,"['FERRAND', 'ARKILOVITCH']"
Vence,2012,"['ASCHIERI', 'GINESY']"
Vendargues,2007,"['GRAND', 'LAZERGES']"
Vendargues,2012,"['GRAND', 'DOMBRE COSTE']"
Vendargues,2017,"['DUBOST', 'VIDAL']"
Vendargues,2022,"['CRISTOL', 'MIGNACCA']"
Vendat,2007,"['MALHURET', 'CHARASSE']"
Vendat,2012,"['MALHURET', 'CHARASSE']"
Vendays-Montalivet,2007,"['REGERE', 'GOT']"
Vendays-Montalivet,2012,"['GOT', 'GORDON-KRIEF']"
Vendegies-au-Bois,2007,"['LESNE', 'BATAILLE']"
